kode_univ,kode_prodi,nama_prodi,jenjang,daya_tampung_2023,peminat_2018,peminat_2019,peminat_2020,peminat_2021,peminat_2022,daya_tampung_2018,daya_tampung_2019,daya_tampung_2020,daya_tampung_2021,daya_tampung_2022
381,381032,ILMU HUBUNGAN INTERNASIONAL,Sarjana,30,1044,613,541,457,357,33,36,24,28,28
381,381033,ANTROPOLOGI,Sarjana,20,394,268,247,194,149,30,30,30,20,20
381,381034,EKONOMI PEMBANGUNAN,Sarjana,44,785,470,517,402,339,60,60,66,44,44
381,381035,MANAJEMEN,Sarjana,60,2042,1051,960,1099,918,75,75,50,50,50
381,381036,AKUNTANSI,Sarjana,50,1774,951,732,791,654,75,75,50,50,50
381,381037,ILMU KOMUNIKASI,Sarjana,30,1078,617,560,543,510,33,36,24,30,30
381,381038,ILMU SEJARAH,Sarjana,16,233,150,155,143,115,30,27,24,16,16
381,381039,ILMU INFORMASI DAN PERPUSTAKAAN,Sarjana,26,551,348,303,222,238,27,30,30,24,24
381,381040,BAHASA DAN SASTRA INGGRIS,Sarjana,50,972,539,515,478,412,48,60,42,48,48
381,381041,BAHASA DAN SASTRA INDONESIA,Sarjana,24,478,259,263,211,198,48,48,36,24,24
381,381042,STUDI KEJEPANGAN,Sarjana,20,258,160,140,156,131,18,21,24,20,20
381,381043,EKONOMI ISLAM,Sarjana,40,787,429,429,343,268,60,68,69,50,50
382,382001,FISIKA,Sarjana,60,258,151,152,131,166,36,36,40,40,60
382,382002,MATEMATIKA,Sarjana,60,464,358,312,290,349,39,39,40,40,60
382,382003,STATISTIKA,Sarjana,40,732,647,708,482,542,33,45,40,40,40
382,382004,KIMIA,Sarjana,60,420,245,247,199,282,36,36,40,40,60
382,382005,BIOLOGI,Sarjana,36,260,198,155,139,219,30,30,24,24,36
382,382006,TEKNIK MESIN,Sarjana,48,1227,812,816,613,590,60,66,52,52,52
382,382007,TEKNIK ELEKTRO,Sarjana,48,1288,959,902,657,590,72,72,56,56,56
382,382008,TEKNIK KIMIA,Sarjana,40,908,659,546,393,480,48,60,40,40,44
382,382009,TEKNIK FISIKA,Sarjana,40,501,367,325,170,185,45,54,40,40,40
382,382010,TEKNIK INDUSTRI,Sarjana,40,1198,813,683,645,637,60,60,40,40,40
382,382011,TEKNIK MATERIAL,Sarjana,40,577,425,338,273,243,45,48,40,40,40
382,382012,TEKNIK SIPIL,Sarjana,36,1074,647,646,576,600,45,45,40,40,40
382,382013,ARSITEKTUR,Sarjana,24,893,572,587,462,472,30,30,29,30,30
382,382014,TEKNIK LINGKUNGAN,Sarjana,26,746,440,419,319,374,36,36,32,32,32
382,382015,TEKNIK GEOMATIKA,Sarjana,26,412,262,272,214,283,33,36,30,30,30
382,382016,PERENCANAAN WILAYAH DAN KOTA,Sarjana,34,834,476,525,335,436,33,33,38,38,38
382,382017,TEKNIK PERKAPALAN,Sarjana,24,548,271,304,139,180,27,27,26,24,24
382,382018,TEKNIK KELAUTAN,Sarjana,24,457,302,237,106,137,39,39,24,24,24
382,382019,TEKNIK SISTEM PERKAPALAN,Sarjana,28,554,313,243,158,158,41,39,26,28,28
382,382020,TEKNIK INFORMATIKA,Sarjana,54,1633,1342,1637,1336,1440,54,75,60,60,60
382,382021,SISTEM INFORMASI,Sarjana,38,1151,748,758,661,818,45,45,36,44,44
382,382022,DESAIN PRODUK INDUSTRI,Sarjana,36,181,130,179,125,178,18,20,24,24,24
382,382023,TEKNIK TRANSPORTASI LAUT,Sarjana,10,197,138,124,44,69,15,15,12,10,10
382,382024,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),Sarjana,12,153,78,86,40,55,18,18,12,12,12
382,382025,TEKNIK KOMPUTER,Sarjana,16,641,350,273,220,238,24,24,16,16,16
382,382027,TEKNIK GEOFISIKA,Sarjana,18,240,220,174,150,222,18,18,20,20,20
382,382028,DESAIN INTERIOR,Sarjana,24,281,185,200,180,181,21,18,16,16,16
382,382029,TEKNIK BIOMEDIK,Sarjana,16,461,475,340,201,270,23,24,16,16,16
382,382030,SAINS AKTUARIA,Sarjana,24,659,603,512,309,357,18,24,24,24,24
382,382031,TEKNOLOGI INFORMASI,Sarjana,16,517,246,204,196,326,14,15,16,16,16
382,382032,DESAIN KOMUNIKASI VISUAL,Sarjana,32,292,264,346,326,387,18,18,16,16,16
382,382043,MANAJEMEN BISNIS,Sarjana,24,997,544,468,338,334,45,36,26,26,28
383,383001,PEND. MATEMATIKA,Sarjana,90,1113,664,524,512,520,30,25,25,25,50
383,383002,PEND. FISIKA,Sarjana,50,507,257,254,212,205,30,25,25,25,36
383,383003,PEND. KIMIA,Sarjana,50,613,356,315,223,217,30,25,25,25,36
383,383004,PEND. BIOLOGI,Sarjana,70,915,629,483,418,555,30,25,25,25,45
383,383005,MATEMATIKA,Sarjana,54,577,294,280,298,359,21,17,18,18,42
383,383006,FISIKA,Sarjana,42,244,157,136,153,162,21,17,18,18,30
383,383007,KIMIA,Sarjana,42,465,269,228,241,245,21,17,18,18,37
383,383008,BIOLOGI,Sarjana,70,581,299,307,303,383,22,18,18,18,35
383,383009,PEND. SAINS,Sarjana,56,656,465,406,373,417,27,24,25,25,45
383,383010,PEND. TEKNIK ELEKTRO,Sarjana,30,223,134,138,88,102,12,20,20,20,27
383,383011,PEND. TEKNIK MESIN,Sarjana,28,255,131,137,98,141,12,20,20,20,27
383,383012,PEND. TEKNIK BANGUNAN,Sarjana,30,185,104,79,75,125,12,10,10,10,27
383,383013,ILMU KEOLAHRAGAAN,Sarjana,54,67,40,59,74,73,54,45,45,45,50
383,383014,TEKNIK SIPIL,Sarjana,70,806,363,475,426,552,24,20,20,20,37
383,383015,PENDIDIKAN TEKNOLOGI INFORMASI,Sarjana,42,238,110,189,140,279,12,20,20,20,33
383,383016,TEKNIK ELEKTRO,Sarjana,56,626,323,326,258,286,24,20,20,20,35
383,383017,TEKNIK MESIN,Sarjana,56,648,352,435,319,402,24,22,22,20,35
383,383018,SISTEM INFORMASI,Sarjana,70,626,304,489,364,590,24,30,30,20,43
383,383019,TEKNIK INFORMATIKA,Sarjana,84,1084,449,597,545,752,24,30,30,20,42
383,383020,GIZI,Sarjana,98,802,376,568,946,1190,24,20,20,20,53
383,383027,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,Sarjana,72,644,388,394,426,633,27,22,20,23,42
383,383028,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,Sarjana,54,333,169,194,177,195,27,22,22,23,31
383,383029,PENDIDIKAN LUAR SEKOLAH,Sarjana,45,199,119,118,117,129,27,22,21,20,31
383,383030,PENDI. LUAR BIASA,Sarjana,45,368,186,198,150,171,27,22,22,25,31
383,383031,PGSD,Sarjana,126,1990,1149,1208,1358,1385,66,55,50,50,84
383,383032,PSIKOLOGI,Sarjana,126,1508,760,729,1292,1340,60,50,37,50,80
383,383033,PG-PAUD,Sarjana,80,533,283,322,264,314,27,22,22,23,30
383,383034,P. BAHASA DAN SASTRA INDONESIA,Sarjana,72,1209,660,566,566,638,39,34,26,27,52
383,383035,P. BAHASA INGGRIS,Sarjana,72,1036,544,450,512,540,29,24,22,30,50
383,383036,P. BAHASA JERMAN,Sarjana,30,103,50,34,47,66,12,10,8,10,21
383,383037,P. BAHASA JEPANG,Sarjana,45,319,157,163,213,223,27,16,20,20,31
383,383038,P. BAHASA DAERAH (JAWA),Sarjana,36,803,467,349,297,290,27,22,25,25,31
383,383039,P. SENI RUPA,Sarjana,35,156,92,100,120,129,24,20,13,19,30
383,383040,P. SENDRATASIK,Sarjana,35,170,116,107,69,88,30,25,25,23,30
383,383041,SASTRA INDONESIA,Sarjana,54,340,153,149,206,301,13,11,10,11,30
383,383042,SASTRA INGGRIS,Sarjana,72,825,430,392,477,553,26,20,18,22,40
383,383043,SASTRA JERMAN,Sarjana,45,126,74,76,58,70,12,10,8,10,22
383,383044,PEND. PANCASILA DAN KEWARGANEGARAAN,Sarjana,54,445,246,251,247,287,36,22,22,23,31
383,383045,P. GEOGRAFI,Sarjana,54,623,348,286,267,274,36,22,22,25,31
383,383046,PEND. SEJARAH,Sarjana,54,547,316,266,278,358,36,22,22,23,42
383,383047,SOSIOLOGI,Sarjana,90,926,481,412,491,642,36,25,20,20,51
383,383048,ILMU ADMINISTRASI NEGARA,Sarjana,108,1602,765,707,527,799,36,25,25,25,51
383,383050,"PEND. JASMANI, KESEHATAN DAN REKREASI",Sarjana,90,379,174,241,243,321,54,45,45,40,65
383,383051,PEND. KEPELATIHAN OLAHRAGA,Sarjana,90,217,111,158,161,219,54,45,45,40,65
383,383052,P. EKONOMI,Sarjana,65,374,203,191,237,296,18,15,18,23,30
383,383053,MANAJEMEN,Sarjana,126,2977,1469,1641,1961,2103,45,37,45,45,84
383,383054,AKUNTANSI,Sarjana,108,1658,929,920,789,863,24,30,30,30,62
383,383055,PEND. TATA RIAS,Sarjana,42,498,310,350,316,318,12,20,20,20,35
383,383056,MANAJEMEN PENDIDIKAN,Sarjana,72,542,298,335,366,359,24,22,22,23,31
383,383057,ILMU HUKUM,Sarjana,126,754,355,519,712,908,30,25,50,50,83
383,383058,PEND. BAHASA MANDARIN,Sarjana,45,146,76,103,103,113,24,20,13,18,22
383,383059,PEND. TATA BOGA,Sarjana,70,777,494,552,436,479,12,20,20,20,35
383,383060,PEND. TATA BUSANA,Sarjana,70,616,387,393,464,456,12,20,20,20,35
383,383061,PEND. AKUNTANSI,Sarjana,65,381,191,197,175,238,18,15,18,20,30
383,383062,PEND. TATA NIAGA,Sarjana,40,223,127,119,178,189,18,15,18,20,31
383,383063,PEND. ADM. PERKANTORAN,Sarjana,90,840,478,463,674,764,18,15,18,23,50
383,383064,ILMU KOMUNIKASI,Sarjana,108,1322,688,684,823,1036,30,25,20,20,50
383,383065,SENI MUSIK,Sarjana,35,40,25,42,43,60,18,25,22,18,18
383,383066,DESAIN KOMUNIKASI VISUAL,Sarjana,56,282,220,266,308,331,36,30,15,15,35
383,383067,SENI RUPA MURNI,Sarjana,27,44,29,29,40,44,9,7,6,8,18
383,383068,EKONOMI ISLAM,Sarjana,72,705,301,222,325,348,24,20,22,23,50
383,383069,PEND. ILMU PENGETAHUAN SOSIAL,Sarjana,54,238,169,234,237,355,24,22,20,20,40
383,383070,EKONOMI,Sarjana,90,399,180,267,345,626,14,12,20,20,50
384,384001,AGROEKOTEKNOLOGI,Sarjana,76,396,258,219,198,167,80,54,54,54,57
384,384002,AGRIBISNIS,Sarjana,72,566,402,310,320,250,80,54,54,54,54
384,384003,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,60,340,197,173,201,117,48,54,54,54,45
384,384004,ILMU KELAUTAN,Sarjana,53,286,159,166,125,106,60,54,54,54,45
384,384005,TEKNIK INDUSTRI,Sarjana,92,387,287,297,267,305,48,80,60,60,80
384,384006,TEKNIK INFORMATIKA,Sarjana,80,545,370,422,411,397,48,80,60,60,70
384,384007,TEKNIK ELEKTRO,Sarjana,49,203,106,108,113,105,36,48,48,36,40
384,384008,PENDIDIKAN INFORMATIKA,Sarjana,49,191,79,154,150,150,48,64,64,54,46
384,384009,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,45,381,303,271,273,239,48,64,64,54,45
384,384010,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,40,130,79,101,81,67,32,36,36,36,30
384,384011,TEKNIK MESIN,Sarjana,33,133,100,89,98,82,24,48,24,24,30
384,384012,TEKNIK MEKATRONIKA,Sarjana,33,65,42,52,44,36,24,48,24,24,30
384,384013,SISTEM INFORMASI,Sarjana,84,225,161,160,192,221,48,80,60,60,70
384,384014,ILMU HUKUM,Sarjana,140,567,349,375,467,461,122,180,120,120,120
384,384015,SASTRA INGGRIS,Sarjana,77,306,162,148,173,162,41,66,54,54,64
384,384016,SOSIOLOGI,Sarjana,77,417,272,257,273,250,41,82,54,54,64
384,384017,ILMU KOMUNIKASI,Sarjana,70,434,242,331,360,394,41,66,54,54,64
384,384018,MANAJEMEN,Sarjana,140,1306,762,775,929,827,100,116,92,92,100
384,384019,AKUNTANSI,Sarjana,120,855,513,456,469,428,100,104,79,79,80
384,384020,EKONOMI PEMBANGUNAN,Sarjana,92,464,250,197,234,269,80,104,68,68,70
384,384021,PSIKOLOGI,Sarjana,70,577,293,419,415,443,41,66,54,54,64
384,384022,PGSD,Sarjana,70,667,532,621,693,658,80,120,96,54,60
384,384023,HUKUM BISNIS SYARIAH,Sarjana,60,142,74,88,148,151,36,76,48,48,60
384,384024,EKONOMI SYARIAH,Sarjana,85,469,241,247,343,304,60,120,72,72,85
384,384025,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,49,371,265,329,292,311,48,64,64,54,55
384,384026,PENDIDIKAN GURU ANAK USIA DINI,Sarjana,42,198,116,133,153,141,48,48,64,54,40
385,385001,AGRIBISNIS,Sarjana,75,1095,539,533,567,551,53,40,40,46,75
385,385002,AGROTEKNOLOGI,Sarjana,80,1103,552,492,475,475,84,48,48,56,87
385,385003,TEKNIK KIMIA,Sarjana,82,929,486,477,388,458,81,48,48,56,82
385,385004,TEKNIK INDUSTRI,Sarjana,75,1234,667,591,701,743,70,40,40,50,75
385,385005,TEKNOLOGI PANGAN,Sarjana,45,956,528,468,416,450,28,24,24,28,46
385,385006,INFORMATIKA,Sarjana,105,1026,575,621,692,888,56,40,56,66,105
385,385007,SISTEM INFORMASI,Sarjana,78,605,314,569,620,726,32,24,40,48,78
385,385008,ARSITEKTUR,Sarjana,45,484,288,299,302,351,25,16,24,28,45
385,385009,TEKNIK LINGKUNGAN,Sarjana,48,817,474,396,422,477,28,24,24,30,49
385,385010,TEKNIK SIPIL,Sarjana,48,764,415,410,308,472,28,24,24,28,46
385,385011,DESAIN KOMUNIKASI VISUAL,Sarjana,51,133,125,174,153,184,18,16,24,32,52
385,385014,EKONOMI PEMBANGUNAN,Sarjana,75,701,347,359,404,524,63,36,40,46,75
385,385015,MANAJEMEN,Sarjana,150,2000,1098,1021,1313,1243,112,80,80,90,150
385,385016,AKUNTANSI,Sarjana,120,1381,685,628,680,808,88,64,64,72,120
385,385017,ADMINISTRASI PUBLIK,Sarjana,96,1064,528,455,605,671,60,40,56,60,99
385,385018,ADMINISTRASI BISNIS,Sarjana,99,1195,672,694,853,1009,60,40,56,64,105
385,385019,ILMU KOMUNIKASI,Sarjana,105,1299,794,732,1047,1135,77,56,56,66,112
385,385020,ILMU HUBUNGAN INTERNASIONAL,Sarjana,42,380,238,252,317,407,28,24,32,36,60
385,385021,HUKUM,Sarjana,105,704,347,412,495,702,63,48,64,66,108
386,386001,PENDIDIKAN MATEMATIKA,Sarjana,21,610,236,245,221,190,28,24,21,30,25
386,386002,TEKNIK LINGKUNGAN,Sarjana,14,436,172,236,213,162,26,21,21,21,19
386,386003,ARSITEKTUR,Sarjana,14,243,68,141,180,160,26,21,21,21,19
386,386004,SISTEM INFORMASI,Sarjana,14,374,166,254,259,240,26,21,21,21,19
386,386005,ILMU KELAUTAN,Sarjana,14,186,73,134,101,88,21,21,21,21,19
386,386006,BIOLOGI,Sarjana,14,331,116,163,193,189,24,21,21,21,19
386,386007,MATEMATIKA,Sarjana,14,284,85,95,143,121,22,21,21,21,19
386,386010,PENDIDIKAN BAHASA INGGRIS,Sarjana,21,433,235,240,261,227,32,27,31,31,27
386,386014,SOSIOLOGI,Sarjana,23,471,262,318,303,286,37,33,33,33,30
386,386015,ILMU KOMUNIKASI,Sarjana,28,662,416,500,533,441,53,42,42,42,35
386,386016,PSIKOLOGI,Sarjana,35,960,393,538,746,693,42,42,42,52,44
386,386032,SASTRA INGGRIS,Sarjana,21,345,197,198,238,203,49,39,39,39,27
386,386033,ILMU EKONOMI,Sarjana,21,396,203,280,313,218,37,31,31,31,20
386,386034,AKUNTANSI,Sarjana,28,582,240,502,462,336,37,42,42,42,30
386,386035,MANAJEMEN,Sarjana,28,995,532,727,754,661,37,31,31,31,30
386,386036,ILMU POLITIK,Sarjana,23,150,97,142,124,138,37,33,33,33,30
386,386037,HUBUNGAN INTERNASIONAL,Sarjana,23,265,167,212,203,209,37,33,33,33,30
511,511001,SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),Sarjana,30,349,253,298,298,350,24,20,30,30,30
511,511002,TEKNIK SIPIL,Sarjana,32,387,302,324,288,261,52,39,43,32,32
511,511003,TEKNIK ELEKTRO,Sarjana,24,118,84,105,107,78,40,32,24,24,24
511,511004,TEKNIK ARSITEKTUR,Sarjana,18,120,105,122,125,133,20,10,12,12,18
511,511005,TEKNIK INFORMATIKA,Sarjana,25,414,253,361,450,497,16,14,14,14,18
511,511006,TEKNIK INDUSTRI,Sarjana,18,82,49,70,125,145,15,12,14,14,14
511,511007,TEKNIK LINGKUNGAN,Sarjana,18,176,104,133,83,110,28,19,18,18,18
511,511008,PEND. MATEMATIKA,Sarjana,30,219,216,225,187,169,20,18,28,22,25
511,511009,PEND. BIOLOGI,Sarjana,25,174,137,121,155,157,18,18,26,22,25
511,511010,PEND. FISIKA,Sarjana,32,80,86,61,45,56,18,18,24,22,25
511,511011,PEND. KIMIA,Sarjana,32,117,87,80,46,69,18,18,24,22,25
511,511012,MATEMATIKA,Sarjana,21,127,91,86,102,88,30,20,20,20,20
511,511013,FISIKA,Sarjana,28,51,41,27,21,20,30,20,20,20,20
511,511014,KIMIA,Sarjana,48,103,77,73,77,53,40,35,35,34,30
511,511015,BIOLOGI,Sarjana,24,150,110,101,124,105,40,35,35,34,30
511,511016,PEND. DOKTER,Sarjana,16,536,348,350,458,552,20,20,18,18,16
511,511017,FARMASI,Sarjana,24,684,560,569,733,978,26,27,36,24,60
511,511018,SISTEM KOMPUTER,Sarjana,36,162,125,176,209,228,35,36,35,34,30
511,511019,AGROTEKNOLOGI,Sarjana,60,249,144,190,233,235,48,40,60,60,60
511,511020,KEHUTANAN,Sarjana,90,451,339,352,442,511,108,100,132,135,127
511,511021,KEPERAWATAN,Sarjana,21,203,164,201,366,521,15,20,30,20,20
511,511022,GEOFISIKA,Sarjana,28,27,22,32,26,41,20,20,20,20,20
511,511023,ILMU KELAUTAN,Sarjana,28,33,17,25,36,43,20,20,20,20,20
511,511024,PERENCANAAN WILAYAH KOTA,Sarjana,8,103,66,78,77,94,15,8,8,8,8
511,511025,ILMU DAN TEKNOLOGI PANGAN,Sarjana,20,118,75,113,92,122,12,27,20,20,20
511,511026,TEKNIK PERTAMBANGAN,Sarjana,15,120,43,63,66,102,12,10,10,10,10
511,511027,PETERNAKAN,Sarjana,12,29,19,26,22,31,14,18,12,12,12
511,511028,STATISTIK,Sarjana,21,117,138,180,156,167,20,20,20,20,20
511,511029,TEKNIK KELAUTAN,Sarjana,15,20,8,9,16,20,16,10,8,8,8
511,511030,TEKNIK KIMIA,Sarjana,10,56,17,26,11,35,12,8,8,8,8
511,511031,TEKNIK MESIN,Sarjana,10,60,14,45,29,37,12,8,8,8,8
511,511032,ILMU TANAH,Sarjana,24,60,65,38,33,52,30,27,24,24,24
511,511033,SISTEM INFORMASI,Sarjana,21,119,106,178,229,265,20,20,20,20,20
511,511035,ILMU HUKUM,Sarjana,96,673,567,533,795,842,90,87,96,96,96
511,511036,EKONOMI PEMBANGUAN,Sarjana,58,308,250,276,304,359,45,32,58,62,60
511,511037,MANAJEMEN,Sarjana,58,1463,1046,1121,1519,1724,48,36,58,62,60
511,511038,AKUNTANSI,Sarjana,58,1170,820,716,818,926,48,36,58,62,60
511,511039,ILMU ADMINISTRASI NEGARA,Sarjana,24,813,536,520,640,670,45,24,28,45,36
511,511040,ILMU SOSIATRI/PEM. MASYARAKAT,Sarjana,24,109,69,70,116,114,30,18,20,45,36
511,511041,PEND. BAHASA INGGRIS,Sarjana,25,570,434,357,416,379,20,18,18,20,25
511,511042,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",Sarjana,28,269,194,208,222,279,12,18,18,15,25
511,511043,PEND. EKONOMI,Sarjana,28,147,85,70,85,141,12,12,14,15,20
511,511044,PEND. SOSIOLOGI,Sarjana,15,140,116,140,149,154,12,12,14,15,15
511,511045,PEND. GURU PEND. ANAK USIA DINI (PGPAUD),Sarjana,12,123,95,94,116,156,12,12,17,12,12
511,511046,"PEND. JASMANI,KESEHATAN & REKREASI",Sarjana,30,26,15,20,28,21,12,12,17,17,20
511,511047,PEND. SENI TARI DAN MUSIK,Sarjana,30,16,14,16,95,23,12,12,10,17,20
511,511048,ILMU POLITIK,Sarjana,24,101,70,70,117,146,30,18,20,45,36
511,511049,SOSIOLOGI,Sarjana,24,154,99,125,153,152,30,18,20,45,36
511,511050,PEND. BAHASA MANDARIN,Sarjana,15,70,51,57,58,56,12,12,12,12,12
511,511051,MANAJEMEN  (KELAS INTERNASIONAL),Sarjana,10,110,56,89,53,67,12,10,10,10,10
511,511052,PEND. GURU SEKOLAH DASAR (PGSD),Sarjana,25,900,844,973,1138,1161,20,20,28,20,25
511,511053,PEND. BIMBINGAN KONSELING,Sarjana,12,76,57,95,117,143,12,12,17,12,12
511,511054,AKUNTANSI (KELAS INTERNASIONAL),Sarjana,10,78,41,50,35,44,8,10,10,10,10
511,511055,ILMU KOMUNIKASI,Sarjana,18,306,221,247,426,433,15,10,10,15,15
511,511056,ILMU PEMERINTAHAN,Sarjana,24,382,237,367,511,467,15,20,28,45,36
511,511057,EKONOMI ISLAM,Sarjana,16,201,144,103,123,129,27,20,18,16,16
511,511058,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,15,33,38,48,76,67,12,12,12,15,15
511,511059,PENDIDIKAN SEJARAH,Sarjana,15,56,57,62,100,84,12,12,12,15,15
511,511060,PENDIDIKAN GEOGRAFI,Sarjana,15,124,113,88,74,52,12,12,12,15,15
511,511061,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,17,14,15,10,19,11,12,14,12,15,17
511,511062,PENDIDIKAN IPS,Sarjana,15,67,57,60,62,87,12,12,12,15,15
511,511063,ILMU HUBUNGAN INTERNASIONAL,Sarjana,24,243,188,228,334,326,15,20,20,45,36
511,511064,ANTROPOLOGI SOSIAL,Sarjana,18,34,33,41,71,59,15,10,18,27,24
521,521001,ILMU SOSIAL EKONOMI PERTANIAN (AGRIBISNIS),Sarjana,36,180,79,84,168,182,30,28,16,20,28
521,521002,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,23,55,31,35,28,49,45,54,30,23,44
521,521003,BUDIDAYA PERAIRAN,Sarjana,12,52,24,17,34,19,45,54,20,23,9
521,521004,TEKNIK SIPIL,Sarjana,48,244,125,156,177,159,36,46,32,32,43
521,521005,ARSITEKTUR,Sarjana,24,104,28,34,76,59,18,28,20,30,22
521,521006,TEKNIK PERANGKAT LUNAK (TEK. INFORMATIKA),Sarjana,30,497,214,224,381,406,18,21,18,18,40
521,521007,PEND. MATEMATIKA,Sarjana,12,211,91,85,99,75,21,25,16,14,19
521,521008,PEND. FISIKA,Sarjana,12,47,24,15,16,9,18,28,10,12,8
521,521009,PEND. KIMIA,Sarjana,12,63,20,28,31,22,18,21,14,18,16
521,521010,PEND. BIOLOGI,Sarjana,24,96,55,55,68,89,24,28,12,8,24
521,521011,PEND. TEKNIK MESIN,Sarjana,18,31,7,10,30,24,15,14,8,8,12
521,521012,TEKNIK PERTAMBANGAN,Sarjana,30,109,69,89,88,140,15,18,12,10,22
521,521013,AGROTEKNOLOGI,Sarjana,53,142,97,118,141,138,42,64,30,30,35
521,521014,KEHUTANAN,Sarjana,60,164,94,139,198,138,48,72,40,60,55
521,521015,TEKNOLOGI HASIL PERIKANAN,Sarjana,12,32,14,23,9,9,23,54,20,23,9
521,521016,PETERNAKAN,Sarjana,14,31,13,22,14,25,15,36,10,15,20
521,521017,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,15,29,8,12,6,4,23,14,8,12,9
521,521018,PENDIDIKAN DOKTER,Sarjana,30,372,135,237,389,409,15,15,20,16,14
521,521019,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,18,98,43,47,45,34,24,36,16,24,16
521,521020,FISIKA,Sarjana,12,20,10,8,14,15,18,21,10,9,8
521,521021,KIMIA,Sarjana,14,36,14,22,9,27,18,21,10,12,9
521,521022,BIOLOGI,Sarjana,20,65,32,23,64,80,18,21,10,15,14
521,521023,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),Sarjana,21,30,19,20,39,44,21,21,14,12,17
521,521024,PEND. EKONOMI,Sarjana,15,82,32,30,46,44,21,14,8,8,10
521,521025,PEND. BAHASA INGGRIS,Sarjana,30,324,150,145,268,183,30,36,20,20,35
521,521026,"PEND. BAHASA, SASTRA INDONESIA & DAERAH",Sarjana,30,153,67,93,54,60,15,21,12,12,26
521,521027,PEND. GURU SEKOLAH DASAR (PGSD),Sarjana,48,298,233,282,512,434,45,43,32,32,50
521,521028,"PEND. JASMANI, KESEHATAN DAN REKREASI",Sarjana,15,20,9,19,26,13,24,28,21,21,21
521,521029,PEND. GURU PEND ANAK USIA DINI (PG PAUD),Sarjana,18,78,30,38,52,42,21,25,16,12,17
521,521030,PEND. LUAR SEKOLAH,Sarjana,8,3,2,7,4,3,15,14,8,9,6
521,521031,BIMBINGAN DAN KONSELING,Sarjana,18,80,44,54,77,114,27,21,12,10,14
521,521032,EKONOMI PEMBANGUNAN,Sarjana,60,129,69,103,147,139,45,54,36,36,60
521,521033,MANAJEMEN,Sarjana,105,734,352,414,716,668,60,72,50,52,95
521,521034,AKUNTANSI,Sarjana,105,578,252,266,443,410,60,72,50,54,80
521,521035,SOSIOLOGI,Sarjana,36,95,56,75,93,119,24,28,20,30,48
521,521036,ILMU ADMINISTRASI NEGARA,Sarjana,51,312,147,258,351,379,24,28,25,30,48
521,521037,ILMU HUKUM,Sarjana,90,384,148,195,379,372,45,54,40,50,80
521,521038,TEKNOLOGI PENDIDIKAN,Sarjana,18,54,24,16,48,43,24,18,16,16,12
521,521039,MANAJEMEN PENDIDIKAN,Sarjana,12,50,26,34,45,46,18,14,10,8,10
521,521040,ILMU PEMERINTAHAN,Sarjana,51,275,127,140,171,211,24,28,25,30,48
521,521041,PENDIDIKAN SENDRATASIK,Sarjana,12,20,9,12,5,5,15,18,12,9,10
531,531001,PENDIDIKAN MATEMATIKA,Sarjana,30,411,293,261,221,166,34,20,20,20,16
531,531002,PENDIDIKAN BIOLOGI,Sarjana,20,203,172,126,130,132,34,25,20,20,18
531,531003,PENDIDIKAN KIMIA,Sarjana,15,155,108,76,57,36,34,20,17,20,14
531,531004,AGROEKOTEKNOLOGI,Sarjana,19,171,113,87,93,60,35,11,16,10,10
531,531005,AGRIBISNIS,Sarjana,25,399,234,177,206,182,35,17,16,16,18
531,531006,PETERNAKAN,Sarjana,19,52,16,25,38,66,12,13,13,12,12
531,531007,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,17,108,50,54,100,91,12,13,10,11,10
531,531008,TEKNOLOGI HASIL PERIKANAN,Sarjana,12,20,14,20,52,49,13,15,11,12,12
531,531009,AKUAKULTUR,Sarjana,12,36,28,27,29,22,13,15,12,10,12
531,531010,PERIKANAN TANGKAP,Sarjana,12,19,24,24,32,37,13,15,11,10,10
531,531011,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,12,40,13,27,26,26,13,15,11,12,12
531,531012,SOSIAL EKONOMI PERIKANAN,Sarjana,15,101,77,56,38,47,13,15,12,12,14
531,531013,ILMU KELAUTAN,Sarjana,15,37,29,31,37,44,13,15,11,12,13
531,531014,TEKNIK SIPIL,Sarjana,50,693,396,434,338,341,70,30,48,45,40
531,531015,ARSITEKTUR,Sarjana,20,254,149,161,167,118,30,15,18,18,16
531,531016,TEKNIK PERTAMBANGAN,Sarjana,15,151,87,104,80,155,14,10,12,12,10
